date,ArmStat_Industry_Total_Current_Mln_AMD,ArmStat_Industry_Mining_Current_Mln_AMD,ArmStat_Industry_MetalOres_Current_Mln_AMD,ArmStat_Industry_Manufacturing_Current_Mln_AMD,ArmStat_Industry_ElectricityGas_Current_Mln_AMD,ArmStat_Industry_WaterWaste_Current_Mln_AMD,ArmStat_Industry_Total_Index,ArmStat_Industry_Mining_Index,ArmStat_Industry_MetalOres_Index,ArmStat_Industry_Manufacturing_Index,ArmStat_Industry_ElectricityGas_Index,ArmStat_Industry_WaterWaste_Index,ArmStat_EAI_ChainLink_2023_Index,ArmStat_EAI_SA_2023_Index,ArmStat_Export_UnitValue_MoM_Index,ArmStat_Import_UnitValue_MoM_Index,ArmStat_FreightTariff_Total_MoM_Index,ArmStat_FreightTariff_Road_MoM_Index,ArmStat_FreightTariff_Rail_MoM_Index
2022-01-01,184278.66433333332,48254.420333333335,47140.889,101962.575,32116.132,1945.537,104.43333333333334,88.13333333333333,87.5,112.96666666666664,102.8,106.96666666666664,65.83333333333333,86.10000000000001,101.16666666666669,102.13333333333333,100.2,99.9,102.13333333333333
2022-04-01,214021.881,50408.96866666668,48320.80933333334,137887.52033333332,23476.03933333333,2249.3526666666667,107.76666666666668,91.7,91.03333333333336,117.83333333333331,97.83333333333331,108.6,81.8,88.73333333333333,96.23333333333332,98.76666666666668,99.36666666666667,101.13333333333333,94.03333333333336
2022-07-01,229122.335,34756.073000000004,31457.817,166484.61666666667,25240.776,2640.869333333333,117.23333333333332,101.36666666666667,99.36666666666667,125.5,106.33333333333331,108.03333333333336,103.96666666666664,93.23333333333332,101.1,97.9,100.6,101.03333333333336,101.1
2022-10-01,267095.07666666666,39055.95733333333,35219.07666666667,197048.409,28796.961,2193.749333333333,103.56666666666666,106.56666666666666,103.76666666666668,103.9,96.96666666666664,106.36666666666667,112.86666666666667,94.33333333333331,102.36666666666667,99.36666666666667,100.8,101.4,100.8
2023-01-01,185515.2773333333,38738.71433333334,37312.92833333334,113224.94866666668,31345.446666666667,2206.1676666666667,103.56666666666666,97.09999999999998,96.63333333333333,108.0,99.4,109.63333333333333,73.33333333333333,95.26666666666668,104.66666666666669,99.23333333333332,100.3,100.53333333333336,101.2
2023-04-01,203663.04966666663,37469.284,35363.448333333334,141817.86233333332,21887.145666666667,2488.757666666667,99.03333333333336,89.36666666666667,88.86666666666667,102.06666666666666,101.53333333333336,108.7,90.23333333333332,97.86666666666667,97.83333333333331,98.8,100.13333333333333,100.06666666666666,100.7
2023-07-01,225141.43866666665,42862.29766666667,40266.81,154273.5,25257.629,2748.012,96.53333333333336,102.33333333333331,105.03333333333336,92.86666666666667,112.8,100.9,111.1,100.46666666666664,98.66666666666669,98.93333333333334,102.9,99.36666666666667,99.6
2023-10-01,313418.49433333334,35329.091,32858.113666666664,247371.59266666663,28269.542666666664,2448.268,115.5,87.26666666666667,89.96666666666665,121.66666666666669,111.93333333333334,107.73333333333332,125.36666666666667,104.5,102.6,104.56666666666666,100.46666666666664,100.43333333333334,102.33333333333331
2024-01-01,241228.319,34934.166333333334,33206.14633333333,169997.7933333333,33925.89666666667,2370.462666666667,129.16666666666666,95.7,94.86666666666667,145.4,114.1,106.63333333333333,84.13333333333334,107.76666666666668,101.5,99.6,100.16666666666669,100.3,100.06666666666666
2024-04-01,228061.078,38357.79266666667,35575.674,163531.58666666667,23564.055000000004,2607.643666666667,108.26666666666668,86.06666666666666,83.46666666666667,113.83333333333331,112.6,104.13333333333333,98.86666666666667,107.13333333333333,100.03333333333336,98.93333333333334,100.16666666666669,100.23333333333332,100.46666666666664
2024-07-01,238550.881,44526.59033333333,41267.55733333333,164611.047,26484.916666666668,2928.327,102.96666666666664,94.5,92.43333333333334,104.26666666666668,108.56666666666666,106.5,119.16666666666669,108.06666666666666,101.3,100.8,99.83333333333331,99.86666666666667,98.9
2024-10-01,291616.454,37093.05733333334,34135.583000000006,219563.752,32365.548,2594.096666666667,90.5,88.93333333333334,86.53333333333335,88.06666666666666,116.46666666666664,106.1,131.20000000000002,109.26666666666668,100.33333333333331,97.13333333333333,100.86666666666667,100.1,102.6
